run,kernel_ref,level,rep,elapsed_ns,pkg_uj,dram_uj,n_compute,n_memory,freq_applied,accepted,cmd_args
pacca_cpu_final_20260913__cpu_rajaperf_basic_init3__F7__rep03,cpu_rajaperf_basic_init3,F7,3,5188020000.0,451417851,80475476,26,2323,1100000,True,--repfact 3
pacca_cpu_final_20260913__cpu_rajaperf_basic_init3__F8__rep01,cpu_rajaperf_basic_init3,F8,1,6087530000.0,520730417,89137402,39,3257,800000,True,--repfact 3
pacca_cpu_final_20260913__cpu_rajaperf_basic_init3__F8__rep02,cpu_rajaperf_basic_init3,F8,2,6100310000.0,523239139,89945946,39,3269,800000,True,--repfact 3
pacca_cpu_final_20260913__cpu_rajaperf_basic_init3__F8__rep03,cpu_rajaperf_basic_init3,F8,3,6118200000.0,521017954,89012768,39,3272,800000,True,--repfact 3
pacca_cpu_final_20260913__cpu_rajaperf_basic_init3__REF__rep01,cpu_rajaperf_basic_init3,REF,1,4259340000.0,429024903,71974505,42,1459,,True,--repfact 3
pacca_cpu_final_20260913__cpu_rajaperf_basic_init3__REF__rep02,cpu_rajaperf_basic_init3,REF,2,4319540000.0,433810901,72377874,42,1520,,True,--repfact 3
pacca_cpu_final_20260913__cpu_rajaperf_basic_init3__REF__rep03,cpu_rajaperf_basic_init3,REF,3,3985750000.0,405751708,69637980,0,1261,,True,--repfact 3
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F0__rep01,cpu_rajaperf_lcals_first_sum,F0,1,5445430000.0,566443008,89115814,0,4377,3200000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F0__rep02,cpu_rajaperf_lcals_first_sum,F0,2,5110960000.0,538420008,86110802,0,4142,3200000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F0__rep03,cpu_rajaperf_lcals_first_sum,F0,3,5032880000.0,530288437,85758306,0,4064,3200000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F1__rep01,cpu_rajaperf_lcals_first_sum,F1,1,5382530000.0,544743356,88889251,0,4414,2900000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F1__rep02,cpu_rajaperf_lcals_first_sum,F1,2,5069970000.0,517101948,85573022,0,4083,2900000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F1__rep03,cpu_rajaperf_lcals_first_sum,F1,3,5178880000.0,525613950,86565365,0,4194,2900000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F2__rep01,cpu_rajaperf_lcals_first_sum,F2,1,5343050000.0,530614181,89065691,0,4384,2600000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F2__rep02,cpu_rajaperf_lcals_first_sum,F2,2,5195010000.0,514791712,87297623,0,4236,2600000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F2__rep03,cpu_rajaperf_lcals_first_sum,F2,3,5403580000.0,531550885,89254356,0,4443,2600000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F3__rep01,cpu_rajaperf_lcals_first_sum,F3,1,5302800000.0,511061314,88055845,13,4329,2300000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F3__rep02,cpu_rajaperf_lcals_first_sum,F3,2,5522540000.0,530425706,90002005,0,4559,2300000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F3__rep03,cpu_rajaperf_lcals_first_sum,F3,3,5300400000.0,511664705,88307133,0,4340,2300000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F4__rep01,cpu_rajaperf_lcals_first_sum,F4,1,5659310000.0,533269692,91350287,52,4630,2000000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F4__rep02,cpu_rajaperf_lcals_first_sum,F4,2,5460140000.0,517149860,89722917,27,4467,2000000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F4__rep03,cpu_rajaperf_lcals_first_sum,F4,3,5479510000.0,518933852,89803258,39,4477,2000000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F5__rep01,cpu_rajaperf_lcals_first_sum,F5,1,5416870000.0,505802050,89410875,39,4387,1700000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F5__rep02,cpu_rajaperf_lcals_first_sum,F5,2,5660970000.0,523582828,91023203,38,4619,1700000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F5__rep03,cpu_rajaperf_lcals_first_sum,F5,3,5722450000.0,529073475,91461426,59,4538,1700000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F6__rep01,cpu_rajaperf_lcals_first_sum,F6,1,6068270000.0,549463376,94973709,51,5036,1400000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F6__rep02,cpu_rajaperf_lcals_first_sum,F6,2,5782440000.0,526450557,92590321,53,4754,1400000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F6__rep03,cpu_rajaperf_lcals_first_sum,F6,3,6078420000.0,549426938,94912831,52,5037,1400000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F7__rep01,cpu_rajaperf_lcals_first_sum,F7,1,6536310000.0,578480636,99515851,52,5500,1100000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F7__rep02,cpu_rajaperf_lcals_first_sum,F7,2,6165710000.0,554596908,96759387,65,5124,1100000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F7__rep03,cpu_rajaperf_lcals_first_sum,F7,3,6059500000.0,545081918,95257877,63,5026,1100000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F8__rep01,cpu_rajaperf_lcals_first_sum,F8,1,7199470000.0,630511081,104735798,83,6139,800000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F8__rep02,cpu_rajaperf_lcals_first_sum,F8,2,7086550000.0,620148925,104489576,52,6059,800000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__F8__rep03,cpu_rajaperf_lcals_first_sum,F8,3,6991290000.0,614142776,103790763,65,5960,800000,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__REF__rep01,cpu_rajaperf_lcals_first_sum,REF,1,5627240000.0,587831747,91327215,0,4735,,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__REF__rep02,cpu_rajaperf_lcals_first_sum,REF,2,5096900000.0,537787686,85953212,0,4213,,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_first_sum__REF__rep03,cpu_rajaperf_lcals_first_sum,REF,3,5374960000.0,562910119,88726934,0,4477,,True,
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F0__rep01,cpu_rajaperf_lcals_tridiag_elim,F0,1,4394310000.0,466024930,71724733,0,367,3200000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F0__rep02,cpu_rajaperf_lcals_tridiag_elim,F0,2,4546080000.0,478952021,72913741,9,493,3200000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F0__rep03,cpu_rajaperf_lcals_tridiag_elim,F0,3,4448180000.0,468529623,72609531,0,407,3200000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F1__rep01,cpu_rajaperf_lcals_tridiag_elim,F1,1,4680360000.0,470855667,74158152,34,528,2900000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F1__rep02,cpu_rajaperf_lcals_tridiag_elim,F1,2,4546040000.0,462457129,73391224,0,516,2900000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F1__rep03,cpu_rajaperf_lcals_tridiag_elim,F1,3,4400200000.0,448123364,72070727,0,368,2900000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F2__rep01,cpu_rajaperf_lcals_tridiag_elim,F2,1,4621940000.0,456989431,74110323,0,583,2600000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F2__rep02,cpu_rajaperf_lcals_tridiag_elim,F2,2,4538230000.0,450036445,73515077,0,505,2600000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F2__rep03,cpu_rajaperf_lcals_tridiag_elim,F2,3,4469650000.0,442609524,72520822,0,440,2600000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F3__rep01,cpu_rajaperf_lcals_tridiag_elim,F3,1,4570060000.0,439580174,73665782,0,530,2300000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F3__rep02,cpu_rajaperf_lcals_tridiag_elim,F3,2,4555660000.0,439992221,73573141,0,525,2300000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F3__rep03,cpu_rajaperf_lcals_tridiag_elim,F3,3,4553580000.0,441043793,73359491,0,512,2300000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F4__rep01,cpu_rajaperf_lcals_tridiag_elim,F4,1,4723730000.0,447720838,75252882,2,692,2000000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F4__rep02,cpu_rajaperf_lcals_tridiag_elim,F4,2,4850770000.0,457166493,76385525,0,803,2000000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F4__rep03,cpu_rajaperf_lcals_tridiag_elim,F4,3,4646850000.0,438910558,74590896,2,612,2000000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F5__rep01,cpu_rajaperf_lcals_tridiag_elim,F5,1,4957790000.0,458681748,77844915,30,896,1700000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F5__rep02,cpu_rajaperf_lcals_tridiag_elim,F5,2,4868030000.0,451846499,77150480,19,811,1700000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F5__rep03,cpu_rajaperf_lcals_tridiag_elim,F5,3,4888700000.0,454450802,76931705,16,843,1700000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F6__rep01,cpu_rajaperf_lcals_tridiag_elim,F6,1,5211700000.0,471321974,79374395,34,1144,1400000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F6__rep02,cpu_rajaperf_lcals_tridiag_elim,F6,2,5002540000.0,453435485,78123024,36,934,1400000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F6__rep03,cpu_rajaperf_lcals_tridiag_elim,F6,3,5005980000.0,453683653,78314458,34,936,1400000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F7__rep01,cpu_rajaperf_lcals_tridiag_elim,F7,1,5398200000.0,481449878,81961091,65,1294,1100000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F7__rep02,cpu_rajaperf_lcals_tridiag_elim,F7,2,5325480000.0,475277592,81074241,65,1217,1100000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F7__rep03,cpu_rajaperf_lcals_tridiag_elim,F7,3,5527050000.0,489102568,82433554,76,1399,1100000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F8__rep01,cpu_rajaperf_lcals_tridiag_elim,F8,1,6197700000.0,543272352,88524393,65,2096,800000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F8__rep02,cpu_rajaperf_lcals_tridiag_elim,F8,2,6146150000.0,535246433,87444013,65,2037,800000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__F8__rep03,cpu_rajaperf_lcals_tridiag_elim,F8,3,6234600000.0,540277547,88415915,64,2133,800000,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__REF__rep01,cpu_rajaperf_lcals_tridiag_elim,REF,1,4667050000.0,487896700,74158442,53,607,,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__REF__rep02,cpu_rajaperf_lcals_tridiag_elim,REF,2,4680330000.0,491872520,74265312,0,715,,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_lcals_tridiag_elim__REF__rep03,cpu_rajaperf_lcals_tridiag_elim,REF,3,4648100000.0,489498259,74806014,0,689,,True,--repfact 2
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F0__rep01,cpu_rajaperf_polybench_fdtd_2d,F0,1,1059360000.0,83135956,12152637,0,87,3200000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F0__rep02,cpu_rajaperf_polybench_fdtd_2d,F0,2,1089970000.0,85587672,12336405,0,115,3200000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F0__rep03,cpu_rajaperf_polybench_fdtd_2d,F0,3,1060670000.0,84391263,12326017,0,100,3200000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F1__rep01,cpu_rajaperf_polybench_fdtd_2d,F1,1,1093450000.0,82980989,12364879,0,116,2900000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F1__rep02,cpu_rajaperf_polybench_fdtd_2d,F1,2,1045940000.0,80181374,12105299,0,86,2900000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F1__rep03,cpu_rajaperf_polybench_fdtd_2d,F1,3,1113950000.0,86233788,12795313,0,154,2900000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F2__rep01,cpu_rajaperf_polybench_fdtd_2d,F2,1,1108120000.0,83285859,12648189,0,145,2600000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F2__rep02,cpu_rajaperf_polybench_fdtd_2d,F2,2,1106900000.0,82745455,12560978,0,134,2600000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F2__rep03,cpu_rajaperf_polybench_fdtd_2d,F2,3,1126100000.0,85127834,12851128,0,165,2600000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F3__rep01,cpu_rajaperf_polybench_fdtd_2d,F3,1,1108080000.0,81216284,12671460,0,141,2300000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F3__rep02,cpu_rajaperf_polybench_fdtd_2d,F3,2,1135360000.0,82505771,12801341,0,160,2300000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F3__rep03,cpu_rajaperf_polybench_fdtd_2d,F3,3,1134270000.0,83983672,12808334,0,171,2300000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F4__rep01,cpu_rajaperf_polybench_fdtd_2d,F4,1,1132280000.0,81100012,12799123,0,161,2000000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F4__rep02,cpu_rajaperf_polybench_fdtd_2d,F4,2,1166700000.0,83884734,13072947,0,195,2000000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F4__rep03,cpu_rajaperf_polybench_fdtd_2d,F4,3,1126790000.0,80820227,12769442,0,162,2000000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F5__rep01,cpu_rajaperf_polybench_fdtd_2d,F5,1,1160460000.0,83190949,13018372,0,196,1700000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F5__rep02,cpu_rajaperf_polybench_fdtd_2d,F5,2,1211600000.0,86207115,13367702,0,232,1700000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F5__rep03,cpu_rajaperf_polybench_fdtd_2d,F5,3,1195060000.0,85582056,13456335,0,222,1700000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F6__rep01,cpu_rajaperf_polybench_fdtd_2d,F6,1,1281420000.0,91568919,13989693,0,309,1400000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F6__rep02,cpu_rajaperf_polybench_fdtd_2d,F6,2,1254500000.0,88904069,13774880,0,285,1400000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F6__rep03,cpu_rajaperf_polybench_fdtd_2d,F6,3,1232540000.0,85302577,13425490,0,241,1400000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F7__rep01,cpu_rajaperf_polybench_fdtd_2d,F7,1,1318100000.0,93702641,14328894,8,348,1100000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F7__rep02,cpu_rajaperf_polybench_fdtd_2d,F7,2,1357750000.0,97318477,14844810,9,384,1100000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F7__rep03,cpu_rajaperf_polybench_fdtd_2d,F7,3,1329360000.0,92846503,14303527,7,341,1100000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F8__rep01,cpu_rajaperf_polybench_fdtd_2d,F8,1,1571130000.0,111768695,16247559,51,541,800000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F8__rep02,cpu_rajaperf_polybench_fdtd_2d,F8,2,1555310000.0,110127648,15944819,41,530,800000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__F8__rep03,cpu_rajaperf_polybench_fdtd_2d,F8,3,1551080000.0,110873679,16130346,46,533,800000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__REF__rep01,cpu_rajaperf_polybench_fdtd_2d,REF,1,1089630000.0,84812039,12329642,13,162,,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__REF__rep02,cpu_rajaperf_polybench_fdtd_2d,REF,2,1066480000.0,84114531,12253510,13,154,,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_fdtd_2d__REF__rep03,cpu_rajaperf_polybench_fdtd_2d,REF,3,1068550000.0,84809475,12329398,26,158,,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F0__rep01,cpu_rajaperf_polybench_jacobi_1d,F0,1,4051730000.0,423077958,64671279,9,3068,3200000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F0__rep02,cpu_rajaperf_polybench_jacobi_1d,F0,2,4300950000.0,445681720,67479380,13,3300,3200000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F0__rep03,cpu_rajaperf_polybench_jacobi_1d,F0,3,4368060000.0,449650887,67185421,52,3229,3200000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F1__rep01,cpu_rajaperf_polybench_jacobi_1d,F1,1,4307530000.0,431226130,67760900,47,3295,2900000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F1__rep02,cpu_rajaperf_polybench_jacobi_1d,F1,2,4154740000.0,414868017,65989726,20,3155,2900000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F1__rep03,cpu_rajaperf_polybench_jacobi_1d,F1,3,4248940000.0,423773695,66281283,23,3239,2900000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F2__rep01,cpu_rajaperf_polybench_jacobi_1d,F2,1,4052660000.0,398171100,65064596,31,3058,2600000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F2__rep02,cpu_rajaperf_polybench_jacobi_1d,F2,2,4138590000.0,404728639,65604854,29,3145,2600000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F2__rep03,cpu_rajaperf_polybench_jacobi_1d,F2,3,4151030000.0,405698668,66069745,39,3132,2600000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F3__rep01,cpu_rajaperf_polybench_jacobi_1d,F3,1,4121880000.0,393556305,65711374,43,3118,2300000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F3__rep02,cpu_rajaperf_polybench_jacobi_1d,F3,2,4244050000.0,404923646,67075475,49,3235,2300000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F3__rep03,cpu_rajaperf_polybench_jacobi_1d,F3,3,4095720000.0,391214574,65596853,44,3090,2300000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F4__rep01,cpu_rajaperf_polybench_jacobi_1d,F4,1,4350490000.0,404674318,67775985,65,3307,2000000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F4__rep02,cpu_rajaperf_polybench_jacobi_1d,F4,2,4187800000.0,389129924,66180181,65,3142,2000000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F4__rep03,cpu_rajaperf_polybench_jacobi_1d,F4,3,4286960000.0,400495435,67517845,65,3263,2000000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F5__rep01,cpu_rajaperf_polybench_jacobi_1d,F5,1,4272190000.0,396635154,67253490,65,3248,1700000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F5__rep02,cpu_rajaperf_polybench_jacobi_1d,F5,2,4371110000.0,404028323,67843582,52,3355,1700000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F5__rep03,cpu_rajaperf_polybench_jacobi_1d,F5,3,4748560000.0,432405571,70494750,54,3633,1700000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F6__rep01,cpu_rajaperf_polybench_jacobi_1d,F6,1,4590550000.0,413424540,69860610,65,3550,1400000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F6__rep02,cpu_rajaperf_polybench_jacobi_1d,F6,2,4597200000.0,414803015,70160567,65,3526,1400000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F6__rep03,cpu_rajaperf_polybench_jacobi_1d,F6,3,4712370000.0,425115916,71422726,65,3684,1400000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F7__rep01,cpu_rajaperf_polybench_jacobi_1d,F7,1,5067890000.0,446666215,74069641,52,3999,1100000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F7__rep02,cpu_rajaperf_polybench_jacobi_1d,F7,2,5070340000.0,446401140,74340053,65,3986,1100000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F7__rep03,cpu_rajaperf_polybench_jacobi_1d,F7,3,5120060000.0,451752078,74773900,65,4082,1100000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F8__rep01,cpu_rajaperf_polybench_jacobi_1d,F8,1,6039330000.0,523536502,82348578,65,5007,800000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F8__rep02,cpu_rajaperf_polybench_jacobi_1d,F8,2,6108750000.0,523164798,82691972,65,5060,800000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__F8__rep03,cpu_rajaperf_polybench_jacobi_1d,F8,3,6077890000.0,523417117,82632882,65,5039,800000,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__REF__rep01,cpu_rajaperf_polybench_jacobi_1d,REF,1,4326220000.0,449354623,67284688,39,3405,,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__REF__rep02,cpu_rajaperf_polybench_jacobi_1d,REF,2,4151730000.0,431978692,65916699,51,3210,,True,
pacca_cpu_final_20260913__cpu_rajaperf_polybench_jacobi_1d__REF__rep03,cpu_rajaperf_polybench_jacobi_1d,REF,3,4083970000.0,425358835,65302680,65,3111,,True,
pacca_cpu_final_20260913__cpu_rajaperf_stream_add__F0__rep01,cpu_rajaperf_stream_add,F0,1,2604040000.0,255997330,39447913,0,1642,3200000,True,
pacca_cpu_final_20260913__cpu_rajaperf_stream_add__F0__rep02,cpu_rajaperf_stream_add,F0,2,2621040000.0,257707409,39441166,0,1649,3200000,True,
pacca_cpu_final_20260913__cpu_rajaperf_stream_add__F0__rep03,cpu_rajaperf_stream_add,F0,3,2542000000.0,248779514,38695046,0,1565,3200000,True,
pacca_cpu_final_20260913__cpu_rajaperf_stream_add__F1__rep01,cpu_rajaperf_stream_add,F1,1,2533330000.0,240750544,38623825,0,1555,2900000,True,
pacca_cpu_final_20260913__cpu_rajaperf_stream_add__F1__rep02,cpu_rajaperf_stream_add,F1,2,2551420000.0,242154105,38574544,0,1579,2900000,True,
pacca_cpu_final_20260913__cpu_rajaperf_stream_add__F1__rep03,cpu_rajaperf_stream_add,F1,3,2619510000.0,248357580,39354644,0,1655,2900000,True,
pacca_cpu_final_20260913__cpu_rajaperf_stream_add__F2__rep01,cpu_rajaperf_stream_add,F2,1,2583810000.0,238726806,39060777,0,1616,2600000,True,
pacca_cpu_final_20260913__cpu_rajaperf_stream_add__F2__rep02,cpu_rajaperf_stream_add,F2,2,2595190000.0,240086971,39450362,0,1635,2600000,True,
pacca_cpu_final_20260913__cpu_rajaperf_stream_add__F2__rep03,cpu_rajaperf_stream_add,F2,3,2985730000.0,269713604,41585492,2,1722,2600000,True,
pacca_cpu_final_20260913__cpu_rajaperf_stream_add__F3__rep01,cpu_rajaperf_stream_add,F3,1,2621080000.0,236019477,39416962,0,1660,2300000,True,
pacca_cpu_final_20260913__cpu_rajaperf_stream_add__F3__rep02,cpu_rajaperf_stream_add,F3,2,2674920000.0,240618525,39909453,0,1696,2300000,True,
pacca_cpu_final_20260913__cpu_rajaperf_stream_add__F3__rep03,cpu_rajaperf_stream_add,F3,3,2854330000.0,253922629,40872833,0,1838,2300000,True,
pacca_cpu_final_20260913__cpu_rajaperf_stream_add__F4__rep01,cpu_rajaperf_stream_add,F4,1,2730400000.0,241457329,40346773,0,1761,2000000,True,
pacca_cpu_final_20260913__cpu_rajaperf_stream_add__F4__rep02,cpu_rajaperf_stream_add,F4,2,2674630000.0,236982914,40025764,0,1715,2000000,True,
